id,first_name,last_name,city,rating,n_orders
577,Матвей,Киселев,Химки,4.6,10
578,Анна,Орлова,Балашиха,5.0,6
579,Арина,Савина,Химки,5.0,4
580,Савелий,Емельянов,Железнодорожный,5.0,5
581,Глеб,Харитонов,Химки,5.0,3
582,Злата,Блохина,Балашиха,4.75,4
583,Демид,Потапов,Балашиха,5.0,3
584,Дарья,Белякова,Люберцы,,0
585,Маргарита,Тихонова,Реутов,4.0,4
586,Валерия,Воронцова,Химки,4.666666666666667,3
587,Демид,Шарапов,Долгопрудный,5.0,3
588,Александр,Кузьмин,Королев,5.0,3
589,Илья,Медведев,Балашиха,3.6666666666666665,4
590,Василиса,Потапова,Железнодорожный,3.0,2
591,Дарья,Кошелева,Реутов,4.0,4
592,Ксения,Виноградова,Реутов,5.0,3
593,Степан,Федотов,Подольск,5.0,3
594,Демид,Воронов,Мытищи,4.0,6
595,Александра,Миронова,Железнодорожный,5.0,4
596,Александра,Петухова,Люберцы,3.6666666666666665,3
597,Матвей,Куликов,Москва,5.0,2
598,Елизавета,Рыбакова,Долгопрудный,4.666666666666667,3
599,Кирилл,Большаков,Королев,3.3333333333333335,3
600,Елизавета,Исакова,Реутов,5.0,5
601,Милана,Воронцова,Долгопрудный,5.0,1
602,Никита,Ефремов,Королев,5.0,3
603,Полина,Белова,Мытищи,4.5,4
604,Маргарита,Степанова,Железнодорожный,5.0,2
605,Виктор,Гусев,Королев,5.0,4
606,Александр,Афанасьев,Химки,5.0,2
607,Егор,Савельев,Москва,,0
608,Валерия,Князева,Балашиха,5.0,4
609,Степан,Дементьев,Подольск,4.333333333333333,3
610,Наталья,Казакова,Москва,5.0,4
611,Александра,Авдеева,Москва,5.0,6
612,Полина,Горшкова,Подольск,4.6,5
613,Тимофей,Горбачев,Реутов,4.428571428571429,8
614,Матвей,Никифоров,Реутов,5.0,3
615,Андрей,Горбунов,Королев,,0
616,Глеб,Шилов,Москва,4.0,3
617,Кирилл,Алексеев,Балашиха,3.2,5
618,Диана,Ефремова,Долгопрудный,5.0,5
619,Маргарита,Бобылева,Химки,,0
620,Лев,Романов,Королев,5.0,4
621,Ульяна,Козлова,Королев,5.0,2
622,Полина,Доронина,Железнодорожный,5.0,4
623,Максим,Виноградов,Химки,5.0,4
624,Егор,Гордеев,Балашиха,4.25,4
625,Артем,Гусев,Балашиха,10.833333333333334,6
626,Алёна,Харитонова,Королев,4.333333333333333,3
627,Матвей,Тарасов,Железнодорожный,5.0,4
628,Виктор,Пономарев,Подольск,5.0,4
629,Вероника,Михайлова,Химки,4.5,4
630,Даниил,Дмитриев,Москва,3.0,3
631,Кира,Крюкова,Мытищи,5.0,3
632,Михаил,Гущин,Королев,5.0,5
633,Маргарита,Орехова,Реутов,5.0,7
634,Злата,Ширяева,Долгопрудный,5.0,3
635,Артем,Костин,Москва,5.0,6
636,Михаил,Крылов,Железнодорожный,5.0,2
637,Кирилл,Шарапов,Москва,5.0,1
638,Виктор,Щербаков,Долгопрудный,4.8,5
639,Ева,Антонова,Химки,5.0,3
640,Полина,Никифорова,Москва,36.666666666666664,3
641,Виктор,Михеев,Подольск,,0
642,Александра,Мартынова,Москва,4.2,5
643,Злата,Воронцова,Мытищи,5.0,4
644,Савелий,Осипов,Реутов,5.0,2
645,Карина,Родионова,Химки,5.0,4
646,Ева,Петухова,Подольск,4.75,4
647,Ульяна,Сорокина,Реутов,5.0,3
648,Михаил,Авдеев,Долгопрудный,4.333333333333333,3
649,Никита,Кононов,Долгопрудный,19.2,5
650,Александр,Мамонтов,Балашиха,5.0,3
651,Милана,Ершова,Балашиха,5.0,3
652,Денис,Карпов,Железнодорожный,5.0,4
653,Тимофей,Суханов,Химки,5.0,2
654,Демид,Гаврилов,Долгопрудный,5.0,2
655,Анна,Зиновьева,Балашиха,5.0,3
656,Артем,Корнилов,Железнодорожный,4.2,5
657,Кира,Лапина,Железнодорожный,5.0,1
658,Владислав,Беляков,Подольск,4.666666666666667,6
659,Егор,Кондратьев,Москва,4.0,2
660,Александра,Тетерина,Долгопрудный,3.0,2
661,Иван,Цветков,Долгопрудный,4.833333333333333,6
662,Виктория,Красильникова,Люберцы,5.0,2
663,Алиса,Мухина,Долгопрудный,5.0,2
664,Яна,Пономарева,Подольск,5.0,3
665,Никита,Котов,Люберцы,5.0,3
666,Алиса,Суханова,Балашиха,5.0,3
667,Кира,Борисова,Балашиха,5.0,5
668,Арсений,Миронов,Мытищи,4.75,5
669,Илья,Хохлов,Химки,4.75,4
670,Никита,Терентьев,Люберцы,5.0,5
671,Даниил,Шубин,Железнодорожный,5.0,2
672,Лев,Федоров,Балашиха,3.0,2
673,Денис,Мамонтов,Балашиха,5.0,8
674,Полина,Федорова,Мытищи,,0
675,Роман,Белов,Подольск,5.0,2
676,Матвей,Ефремов,Королев,5.0,4
677,Федор,Евдокимов,Реутов,5.0,3
678,Тимофей,Орлов,Мытищи,4.5,4
679,Арсений,Сидоров,Железнодорожный,5.0,4
680,Злата,Веселова,Люберцы,3.6666666666666665,3
681,Андрей,Ширяев,Реутов,4.0,5
682,Виктория,Мельникова,Москва,5.0,2
683,Злата,Власова,Подольск,4.0,3
684,Диана,Большакова,Химки,4.333333333333333,6
685,Арсений,Сидоров,Долгопрудный,3.6,5
686,Василиса,Антонова,Мытищи,4.5,2
687,Марк,Егоров,Подольск,4.833333333333333,6
688,Дарья,Логинова,Люберцы,5.0,3
689,Роман,Кабанов,Люберцы,5.0,3
690,Александра,Шарова,Долгопрудный,5.0,2
691,Демид,Пахомов,Балашиха,5.0,4
692,Егор,Зиновьев,Реутов,4.0,4
693,Наталья,Кондратьева,Реутов,5.0,5
694,Анна,Тимофеева,Химки,5.0,3
695,Иван,Миронов,Москва,36.666666666666664,4
696,Анна,Новикова,Москва,5.0,3
697,Анастасия,Мамонтова,Долгопрудный,4.0,4
698,Диана,Нестерова,Химки,5.0,1
699,Ева,Петрова,Королев,4.2,5
700,Денис,Брагин,Мытищи,5.0,1
701,Кирилл,Алексеев,Железнодорожный,5.0,4
702,Арсений,Котов,Балашиха,3.0,5
703,Анастасия,Маслова,Королев,5.0,3
704,Ярослав,Анисимов,Королев,5.0,1
705,Анастасия,Шестакова,Подольск,5.0,5
706,Маргарита,Лыткина,Москва,5.0,3
707,Ульяна,Субботина,Мытищи,5.0,1
708,Савелий,Кононов,Химки,3.8,5
709,Милана,Ситникова,Люберцы,5.0,2
710,Владислав,Алексеев,Долгопрудный,4.2,5
711,Максим,Муравьев,Москва,2.3333333333333335,3
712,Арсений,Орлов,Мытищи,28.75,4
713,Виктор,Калинин,Люберцы,5.0,1
714,Виктор,Беляков,Химки,4.5,8
715,Алексей,Щербаков,Железнодорожный,4.142857142857143,7
716,Виктор,Рябов,Люберцы,4.333333333333333,3
717,Александра,Фомина,Долгопрудный,5.0,1
718,Яна,Михайлова,Долгопрудный,5.0,3
719,Глеб,Дементьев,Балашиха,4.8,6
720,Валерия,Крылова,Мытищи,5.0,1
721,Денис,Карпов,Химки,4.8,5
722,Тимофей,Захаров,Люберцы,5.0,1
723,Ева,Бобылева,Реутов,4.333333333333333,3
724,Григорий,Федосеев,Подольск,4.2,5
725,Александра,Кузнецова,Химки,4.0,5
726,Алиса,Симонова,Королев,5.0,2
727,Лев,Фомичев,Люберцы,4.857142857142857,7
728,Елизавета,Носова,Мытищи,5.0,1
729,Никита,Наумов,Долгопрудный,5.0,4
730,Степан,Кудряшов,Королев,36.0,6
731,Иван,Маслов,Реутов,4.428571428571429,7
732,Владислав,Быков,Химки,,0
733,Максим,Елисеев,Подольск,5.0,5
734,Роман,Гаврилов,Люберцы,5.0,1
735,София,Смирнова,Железнодорожный,5.0,2
736,Кирилл,Агафонов,Мытищи,5.0,2
737,Виктор,Королев,Москва,5.0,4
738,Виктор,Пестов,Королев,5.0,2
739,Константин,Попов,Королев,5.0,3
740,Алёна,Дмитриева,Мытищи,5.0,4
741,Алексей,Шаров,Подольск,3.6666666666666665,3
742,Милана,Муравьева,Долгопрудный,5.0,5
743,Ярослав,Миронов,Мытищи,24.0,5
744,Елизавета,Романова,Железнодорожный,5.0,2
745,София,Суворова,Королев,5.0,3
746,София,Маркова,Железнодорожный,5.0,3
747,Злата,Шарапова,Королев,5.0,6
748,Тимофей,Шестаков,Мытищи,5.0,4
749,Андрей,Бобров,Мытищи,4.0,8
750,Михаил,Поляков,Мытищи,3.25,4
751,Александра,Яковлева,Мытищи,4.75,4
752,Степан,Сафонов,Железнодорожный,3.0,3
753,Федор,Буров,Москва,5.0,3
754,Константин,Мартынов,Люберцы,5.0,5
755,Тимофей,Николаев,Подольск,,0
756,Ксения,Кулакова,Москва,4.333333333333333,6
757,Глеб,Никитин,Реутов,4.7,10
758,Лев,Жданов,Железнодорожный,36.333333333333336,3
759,Кирилл,Моисеев,Железнодорожный,4.2,10
760,Валерия,Кудрявцева,Люберцы,5.0,1
761,Демид,Гусев,Химки,5.0,2
762,Кирилл,Якушев,Королев,5.0,4
763,Маргарита,Гурьева,Химки,4.666666666666667,4
764,Злата,Киселева,Королев,5.0,2
765,Денис,Стрелков,Люберцы,4.0,2
766,Анастасия,Бирюкова,Люберцы,3.6666666666666665,3
767,Алиса,Бобылева,Железнодорожный,5.0,2
768,Кира,Гордеева,Мытищи,5.0,5
769,Наталья,Филиппова,Железнодорожный,4.2,5
770,Лев,Куликов,Железнодорожный,3.0,2
771,Ярослав,Брагин,Балашиха,5.0,9
772,Артем,Смирнов,Химки,5.0,7
